habitat_id,ecosystem,habitat_type,naturbase_id,habitat_name,value_code,value_label,municipality,canonical_region,habitat_area_m2,centroid_lon,centroid_lat,protected_area_m2,mpa_area_m2,nearest_protected_distance_m,nearest_mpa_distance_m,nearest_dredging_distance_m,nearest_akvakultur_distance_m,nearest_platform_distance_m,nearest_windfarm_distance_m,dredging_within_1km_n,dredging_within_5km_n,dredging_within_10km_n,akvakultur_within_1km_n,akvakultur_within_5km_n,akvakultur_within_10km_n,platforms_within_1km_n,platforms_within_5km_n,platforms_within_10km_n,windfarms_within_1km_n,windfarms_within_5km_n,windfarms_within_10km_n,study_sites_within_1km_n,study_sites_within_5km_n,study_sites_within_10km_n,percent_protected,percent_mpa,colocation_pressure_index,evidence_gap_flag,high_pressure_low_protection_flag
seagrass_eelgrass_67_BM00043140,seagrass,eelgrass,BM00043140,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,688.6403847735955,9.813337669805243,59.036765906581884,0.0,0.0,490.66086331352534,52782.0475158237,5187.523374933912,80267.03527114926,274483.5731370137,58972.53908944219,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_68_BM00043141,seagrass,eelgrass,BM00043141,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,7026.08071796057,9.819388115216043,59.03288874439844,0.0,0.0,22.825123359539045,52538.059333032994,4748.272626802737,80388.99657105093,274879.11534492957,58409.85176188957,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,True,True
seagrass_eelgrass_69_BM00043142,seagrass,eelgrass,BM00043142,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,1073.0383673732322,9.823141899058585,59.03130911451965,0.0,0.0,315.5710701094054,52443.62125014506,4627.92402352335,80447.3765704749,275163.6562985141,58153.79365033733,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,True,True
seagrass_eelgrass_70_BM00043143,seagrass,eelgrass,BM00043143,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,315.65897927072314,9.809834566587964,59.02982245757266,0.0,0.0,409.6183954396628,53230.71282130015,4397.45495312654,81038.09100836191,274424.3825301488,58606.27632878306,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,True,True
seagrass_eelgrass_71_BM00043144,seagrass,eelgrass,BM00043144,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,1304.5655151033031,9.809697501172415,59.02253371107508,0.0,0.0,1127.27969709881,53457.30445307907,3576.5940225461513,81699.99887893684,274536.1008178404,58049.45813734683,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,True,True
seagrass_eelgrass_72_BM00043145,seagrass,eelgrass,BM00043145,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,235.339345390139,9.812637565496326,59.02078226732014,0.0,0.0,1284.929454728619,53363.35942359272,3408.648181752073,81758.27039359271,274750.8038167321,57810.83223787953,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,True,True
seagrass_eelgrass_73_BM00043146,seagrass,eelgrass,BM00043146,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,721.9380197710121,9.81635943599373,59.01855093183516,0.0,0.0,1523.5289692855422,53241.37177844162,3190.076043500835,81843.11844054036,274995.4426403224,57470.52466077698,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,True,True
seagrass_eelgrass_74_BM00043147,seagrass,eelgrass,BM00043147,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,2071.7909598151823,9.818806039861805,59.01489108726972,0.0,0.0,1926.345340362852,53217.59905223458,2812.8508331512594,82078.41205975476,275165.3905446,57072.6819516667,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,True,True
seagrass_eelgrass_75_BM00043148,seagrass,eelgrass,BM00043148,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,680.9267786889889,9.827508197690523,59.00757910193623,0.0,0.0,1172.5417754657926,53015.27064254578,2255.8362858303467,82488.00295208556,275815.95154463896,56169.8210236951,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,True,True
seagrass_eelgrass_76_BM00043149,seagrass,eelgrass,BM00043149,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,1096.5532317056518,9.830211575868283,59.01324252145998,0.0,0.0,1312.6393038732406,52639.970229463055,2816.380211156741,81837.54998988123,275864.75693436863,56488.58264421001,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,True,True
seagrass_eelgrass_77_BM00043150,seagrass,eelgrass,BM00043150,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,25189.167450794568,9.767790192648055,59.020539235361234,0.0,0.0,793.2161339116517,55762.23822401219,3926.5777694392837,83242.20149829403,272126.2359623189,59590.60538158618,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,True,True
seagrass_eelgrass_78_BM00043151,seagrass,eelgrass,BM00043151,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,1007.6308385711275,9.728364420663585,59.06710848285958,0.0,0.0,2749.1522149503917,56220.59392057325,9652.70430968682,80662.77448844825,269156.3348177224,64834.966745541264,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_79_BM00043152,seagrass,eelgrass,BM00043152,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,636.0742767736493,9.724792780920364,59.067832592198194,0.0,0.0,2725.070997619515,56391.65750000483,9825.427162252045,80723.01697796315,268966.8982400227,65057.665636861006,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_80_BM00043153,seagrass,eelgrass,BM00043153,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,3904.224462259587,9.72995487867772,59.06472050294971,0.0,0.0,2537.5993173686643,56205.77116501479,9357.706784438398,80775.07045610681,269272.9545433633,64588.28847338388,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_81_BM00043154,seagrass,eelgrass,BM00043154,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,5720.105739303259,9.730484480997672,59.063024920692875,0.0,0.0,2384.2445426505956,56261.79339799376,9167.38843361505,80892.76511312024,269348.43987914815,64411.399459016786,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_82_BM00043155,seagrass,eelgrass,BM00043155,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,492.4638254949663,9.732003516520788,59.06054660704097,0.0,0.0,2262.6306995464706,56289.87908345376,8929.950960600108,81080.03006860125,269491.2918123591,64213.19332678973,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_83_BM00043156,seagrass,eelgrass,BM00043156,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,762.2393257803174,9.736850297808092,59.06037756156996,0.0,0.0,2429.5099515169964,56023.73399618,8772.699168811945,80912.29761385215,269730.95701067086,63973.62886615689,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_84_BM00043157,seagrass,eelgrass,BM00043157,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,12199.068148610739,9.741777312064903,59.058324577473385,0.0,0.0,2146.0257683230366,55829.06406922446,8334.482503385954,80856.79289183806,270037.9880622678,63552.62462498306,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_85_BM00043158,seagrass,eelgrass,BM00043158,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,4604.615215219107,9.739529035831696,59.05408810582891,0.0,0.0,1883.2448745935367,56153.89145900515,8018.569365124161,81342.29253192563,269991.6678363186,63340.75726729009,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_86_BM00043159,seagrass,eelgrass,BM00043159,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,3092.125924498546,9.741663215389147,59.05214156501001,0.0,0.0,1616.3187016183415,56101.13313348144,7752.672583403355,81453.01605528287,270133.42556305643,63076.959606553784,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_87_BM00043160,seagrass,eelgrass,BM00043160,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,347.33925149624565,9.738529482768131,59.047813580168025,0.0,0.0,1565.302094093264,56480.95518604215,7514.544246788586,81939.6971353904,270076.3913041601,62990.15059522336,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_88_BM00043161,seagrass,eelgrass,BM00043161,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,1736.9258473807756,9.738790924437039,59.04551177506662,0.0,0.0,1442.6863514963559,56556.876438788015,7242.523906302978,82109.88335570961,270124.93927055114,62773.79469927823,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_89_BM00043162,seagrass,eelgrass,BM00043162,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,4071.1716596545643,9.74939279264132,59.046584924237024,0.0,0.0,938.3354666070384,55938.92946163796,7027.76623199395,81632.6377340416,270695.7361944723,62393.32430794513,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_90_BM00043163,seagrass,eelgrass,BM00043163,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,2374.705497380512,9.752846048403526,59.04883350497396,0.0,0.0,1008.0774044275855,55659.538406214466,7215.114088920109,81306.05127568314,270827.3037638073,62432.423252872,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_91_BM00043164,seagrass,eelgrass,BM00043164,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,1639.811297768144,9.75798089974108,59.033327901923,0.0,0.0,510.793467179429,55928.15884659854,5508.807526366963,82493.16976187978,271345.1276590449,61016.92017622855,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_92_BM00043165,seagrass,eelgrass,BM00043165,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,1224.482567328836,9.76650776093073,59.03102682798898,0.0,0.0,572.7391265789721,55556.37538603568,5088.8094961961815,82405.05504763042,271938.7399760968,60522.99887104926,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_93_BM00043166,seagrass,eelgrass,BM00043166,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,257.5395931853257,9.762362998008614,59.04110007822694,0.0,0.0,12.850231550306647,55523.381441414305,6204.79463017132,81672.34398060778,271546.8668896122,61467.781386076604,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_94_BM00043167,seagrass,eelgrass,BM00043167,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,818.4296326671666,9.75462000435967,59.06123783947467,0.0,0.0,1645.4518282156146,55068.7581082479,8444.17289209661,80193.45962412919,270766.8385826045,63299.15702848872,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_95_BM00043168,seagrass,eelgrass,BM00043168,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,601.8725288945865,9.75897034167025,59.05624450045632,0.0,0.0,1364.5722756177558,55039.432163909405,7835.87820810838,80476.4145123388,271099.98184312665,62750.72896909015,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_96_BM00043169,seagrass,eelgrass,BM00043169,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,923.6018384657989,9.75976266664278,59.05377938257822,0.0,0.0,1369.9972253466744,55093.12230674601,7565.232894023466,80649.11494463278,271154.90050906327,62518.13119900249,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_97_BM00043170,seagrass,eelgrass,BM00043170,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,141.12120916930436,9.759176327221631,59.05117205614409,0.0,0.0,1129.5770244879964,55254.63486827382,7317.741767411715,80917.86802337988,271197.4363452156,62360.85656587548,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_98_BM00043171,seagrass,eelgrass,BM00043171,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,2066.783810199835,9.759679067505772,59.04959744596777,0.0,0.0,929.7273935254459,55271.9719292497,7111.984667773825,81023.26882654475,271217.3038787279,62176.98850997089,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_99_BM00043172,seagrass,eelgrass,BM00043172,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,356.61484112981736,9.761615984530977,59.04879575997037,0.0,0.0,833.7741257135982,55223.11207887822,7007.481293976776,81028.36331424858,271375.97566747695,62075.09388188144,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_100_BM00043173,seagrass,eelgrass,BM00043173,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,2985.6035778937157,9.773344925079341,59.041895411925125,0.0,0.0,415.9714707290342,54855.6359649629,5961.109627712016,81206.89709462614,272110.81461626664,60950.595013123275,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_101_BM00043174,seagrass,eelgrass,BM00043174,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,554.5441822159659,9.777574815236338,59.041415373868126,0.0,0.0,655.5798875050411,54672.90139929244,5898.81511824427,81109.19671534152,272402.2631255728,60818.83176377033,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_102_BM00043175,seagrass,eelgrass,BM00043175,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,6689.4399672079735,9.775319274008474,59.04681327401187,0.0,0.0,829.8267679215328,54545.347462376325,6470.226411798931,80659.23938157086,272138.5368410436,61284.30811173866,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_103_BM00043176,seagrass,eelgrass,BM00043176,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,584.0419925501478,9.780424525752068,59.047144578599365,0.0,0.0,1086.8695262706572,54307.985165673446,6505.9800867872555,80500.44815444744,272463.9750288744,61154.78134152976,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_104_BM00043177,seagrass,eelgrass,BM00043177,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,392.84585839576056,9.775643065255288,59.05146198014318,0.0,0.0,795.8556805363347,54365.765482464296,7041.568242663628,80299.94165600398,272124.485428373,61688.37880426402,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_105_BM00043178,seagrass,eelgrass,BM00043178,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,1090.6234761675944,9.777263429410763,59.052993410614995,0.0,0.0,582.238518101606,54211.44651552012,7168.125847696584,80092.16438439254,272188.0373525432,61732.696520241276,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_106_BM00043179,seagrass,eelgrass,BM00043179,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,2440.723526147295,9.775714904464124,59.05531947069827,0.0,0.0,419.0677117469933,54143.568927354565,7434.223784083639,79902.62296308576,272038.1187199665,61968.622521133875,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_107_BM00043180,seagrass,eelgrass,BM00043180,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,157.90353809390024,9.79653361661591,59.066097658455746,0.0,0.0,1130.5679718246033,52635.245843897996,8458.297040940402,78273.5733766261,273079.8307673779,61958.7472679283,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_108_BM00043181,seagrass,eelgrass,BM00043181,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,646.7435754112728,9.801968442102819,59.04517440344963,0.0,0.0,1604.3516129770335,53202.2392622684,6119.088441700355,79927.174764644,273700.63500065566,60097.612018910535,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_109_BM00043182,seagrass,eelgrass,BM00043182,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,805.0182711918613,9.787017559536302,59.04992744740011,0.0,0.0,860.3214458452616,53836.366277678935,6719.406540559429,80022.67937958203,272788.4586048032,61073.84477754795,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_110_BM00043183,seagrass,eelgrass,BM00043183,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,359.1433288944087,9.783285949046213,59.05487819946841,0.0,0.0,290.7898877166805,53818.592820432525,7311.175467224259,79736.28621022425,272494.64377821446,61623.112573600265,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_111_BM00043184,seagrass,eelgrass,BM00043184,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,705.9905355371188,9.786749676729727,59.05536645220403,0.0,0.0,273.57013298262547,53602.31964685473,7331.780710504805,79560.92795987848,272690.7727482054,61521.10881127366,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_112_BM00043185,seagrass,eelgrass,BM00043185,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,785.2748009388813,9.788444871261735,59.055745930366925,0.0,0.0,299.64332737536404,53492.246314439384,7349.847218639401,79451.99785757091,272774.9586343689,61473.0402784865,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_113_BM00043186,seagrass,eelgrass,BM00043186,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,707.311790317436,9.783571731930184,59.056352345026156,0.0,0.0,131.87105293157512,53723.43331144198,7479.912291207788,79587.89507119996,272487.90538290964,61718.59355549585,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_114_BM00043187,seagrass,eelgrass,BM00043187,Frierfjorden,C,Lokalt viktig,Porsgrunn (4001),Skagerrak,286.70068249639655,9.791595909031733,59.0578429499276,0.0,0.0,377.2423929539399,53237.59380734286,7569.975275418308,79181.20769228645,272920.29532845115,61495.26214631681,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_115_BM00043188,seagrass,eelgrass,BM00043188,Frierfjorden,C,Lokalt viktig,Skien (4003),Skagerrak,874.89113641558,9.517912511111769,59.12622902264529,0.0,0.0,24.125109658736697,66022.38332170939,22446.80278644503,84502.92842394534,256325.6202801943,78264.00240181519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_116_BM00043293,seagrass,eelgrass,BM00043293,Kylpa,C,Lokalt viktig,Alver (4631),Norwegian Sea,19772.031823017274,5.09458201070766,60.59164179607145,0.0,0.0,5043.43883927508,5043.43883927508,29945.03313124858,11147.350860396617,45626.0940252207,375198.27324526507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_117_BM00043294,seagrass,eelgrass,BM00043294,Nordfjorden,B,Viktig,Risør (4201),Skagerrak,140.02819592995934,9.170169836579662,58.74157503264407,0.0,0.0,8387.322095075204,99540.7061844437,20385.762592896237,42758.12614407325,245688.6600220025,80428.62466147382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_118_BM00043295,seagrass,eelgrass,BM00043295,Åkvåg,B,Viktig,Risør (4201),Skagerrak,3374.0222129125973,9.167409686135379,58.662350323916044,0.0,0.0,513.3696562039486,103774.16810694039,27252.409482869298,35667.825147196505,248257.2291103836,80199.89033260132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_119_BM00043296,seagrass,eelgrass,BM00043296,Åkvåg,B,Viktig,Risør (4201),Skagerrak,12327.714924796643,9.171343310817502,58.66343471243909,0.0,0.0,535.3190359790835,103589.5504822482,27081.522499461134,35867.05284233633,248381.49290512415,79964.05511627074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_120_BM00043297,seagrass,eelgrass,BM00043297,Åkvåg,B,Viktig,Risør (4201),Skagerrak,4677.372492600678,9.169985689836713,58.66097501807782,0.0,0.0,395.2663849063089,103779.59491373434,27371.949721151406,35628.320110554654,248416.39749393787,80080.09070647047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_121_BM00043298,seagrass,eelgrass,BM00043298,Åsmundhavn,C,Lokalt viktig,Risør (4201),Skagerrak,370.581098736122,9.201675106441218,58.67068023483398,0.0,0.0,279.9003136487738,101689.63745160819,25530.7987802935,37749.06274339853,249855.26941580954,78263.02317722989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_122_BM00043299,seagrass,eelgrass,BM00043299,Åsmundhavn,C,Lokalt viktig,Risør (4201),Skagerrak,332.30202731075883,9.203575852393351,58.67228666258112,0.0,0.0,422.2737736071704,101509.50193922958,25319.24029597177,37943.637413521385,249914.64882529477,78163.24644587137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_123_BM00043300,seagrass,eelgrass,BM00043300,Åsmundhavn,C,Lokalt viktig,Risør (4201),Skagerrak,817.4440961915981,9.204863117675853,58.67314231900919,0.0,0.0,506.1722021579289,101389.27102304781,25191.392056024593,38051.639809981214,249948.36771361963,78083.01761780106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_124_BM00043301,seagrass,eelgrass,BM00043301,Fie,C,Lokalt viktig,Risør (4201),Skagerrak,1488.6667604611036,9.217270312613712,58.68071193432693,0.0,0.0,1526.4190346670907,100320.23270329679,24096.971816713063,39171.88793108634,250323.36121298478,77331.12017249614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_125_BM00043302,seagrass,eelgrass,BM00043302,Sandnesfjorden,B,Viktig,Risør (4201),Skagerrak,384.03054734622117,9.174234460630718,58.69274137200608,0.0,0.0,3195.2888811266143,101803.90234808621,24307.591300580734,38520.574802372306,247547.66069445998,79830.90003304034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_126_BM00043303,seagrass,eelgrass,BM00043303,Sandnesfjorden,B,Viktig,Risør (4201),Skagerrak,1183.5058761288565,9.161252876587492,58.69291245207661,0.0,0.0,3641.297305923617,102487.73246249424,24784.325189954558,38078.71118496432,246807.84180520737,80603.52181956869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_127_BM00043304,seagrass,eelgrass,BM00043304,Sandnesfjorden,B,Viktig,Risør (4201),Skagerrak,7026.29426590514,9.120022946892146,58.69049622184568,0.0,0.0,4357.929760570652,104717.09954998243,26487.996794431172,36386.29873811072,244610.81939909712,82976.86021387618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_128_BM00043305,seagrass,eelgrass,BM00043305,Sandnesfjorden,B,Viktig,Risør (4201),Skagerrak,351.592973635504,9.118037220447524,58.69117595518702,0.0,0.0,4532.625434889475,104806.95825444772,26540.619109492975,36411.46574073967,244533.4010308243,83142.32684789483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_129_BM00043306,seagrass,eelgrass,BM00043306,Sandnesfjorden,B,Viktig,Risør (4201),Skagerrak,1913.0778528343496,9.103092164716948,58.6887614254578,0.0,0.0,4747.420683379265,105657.29814640038,27297.25771385837,35682.97835489685,243766.86770970555,83960.41420772785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_130_BM00043307,seagrass,eelgrass,BM00043307,Sandnesfjorden,B,Viktig,Risør (4201),Skagerrak,451.79340857318937,9.101749799298725,58.68852486204425,0.0,0.0,4788.747236623084,105767.7712994353,27386.083354387985,35604.825866345,243728.25152572338,84076.66347391823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
